B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.71,0.88,3.95,569.37402,3154.093814,415.02,1521.023316,0.3124,35926
0.71,0.88,4,569.79576,3179.959846,415.02,1533.553036,0.3124,35926
0.68,0.92,3.8,568.1736,2999.432954,415.02,1450.308023,0.3128,35972
0.68,0.92,3.85,568.59588,3024.644704,415.02,1462.556137,0.3128,35972
0.68,0.92,3.9,569.01816,3049.856454,415.02,1474.804251,0.3128,35972
0.68,0.92,3.95,569.44044,3075.068203,415.02,1487.052366,0.3128,35972
0.68,0.92,4,569.86272,3100.279953,415.02,1499.30048,0.3128,35972
0.72,0.87,3.8,568.2384,3109.309043,415.02,1498.013033,0.3132,36018
0.72,0.87,3.85,568.66122,3135.452493,415.02,1510.666281,0.3132,36018
0.72,0.87,3.9,569.08404,3161.595942,415.02,1523.319529,0.3132,36018
0.72,0.87,3.95,569.50686,3187.739391,415.02,1535.972777,0.3132,36018
0.72,0.87,4,569.92968,3213.88284,415.02,1548.626025,0.3132,36018
0.66,0.95,3.8,568.287,2952.770333,415.02,1430.479043,0.3135,36052.5
0.66,0.95,3.85,568.710225,2977.586656,415.02,1442.558914,0.3135,36052.5
0.66,0.95,3.9,569.13345,3002.40298,415.02,1454.638785,0.3135,36052.5
0.66,0.95,3.95,569.556675,3027.219303,415.02,1466.718656,0.3135,36052.5
0.66,0.95,4,569.9799,3052.035626,415.02,1478.798527,0.3135,36052.5
0.64,0.98,3.8,568.3032,2903.380757,415.02,1409.184408,0.3136,36064
0.64,0.98,3.85,568.72656,2927.780678,415.02,1421.0844,0.3136,36064
0.64,0.98,3.9,569.14992,2952.180599,415.02,1432.984392,0.3136,36064
0.64,0.98,3.95,569.57328,2976.58052,415.02,1444.884384,0.3136,36064
0.64,0.98,4,569.99664,3000.980441,415.02,1456.784376,0.3136,36064
0.73,0.86,3.8,568.3518,3141.787292,415.02,1512.399578,0.3139,36098.5
0.73,0.86,3.85,568.775565,3168.205744,415.02,1525.174884,0.3139,36098.5
0.73,0.86,3.9,569.19933,3194.624197,415.02,1537.950189,0.3139,36098.5
0.73,0.86,3.95,569.623095,3221.042649,415.02,1550.725495,0.3139,36098.5
0.73,0.86,4,570.04686,3247.461102,415.02,1563.5008,0.3139,36098.5
0.69,0.91,3.8,568.3599,3033.600207,415.02,1465.638779,0.31395,36104.25
0.69,0.91,3.85,568.7837325,3059.099445,415.02,1478.016272,0.31395,36104.25
0.69,0.91,3.9,569.207565,3084.598683,415.02,1490.393765,0.31395,36104.25
0.69,0.91,3.95,569.6313975,3110.097922,415.02,1502.771258,0.31395,36104.25
0.69,0.91,4,570.05523,3135.59716,415.02,1515.148751,0.31395,36104.25
0.74,0.85,3.8,568.449,3173.928699,415.02,1526.593097,0.3145,36167.5
0.74,0.85,3.85,568.873575,3200.619742,415.02,1539.488989,0.3145,36167.5
0.74,0.85,3.9,569.29815,3227.310784,415.02,1552.384881,0.3145,36167.5
0.74,0.85,3.95,569.722725,3254.001826,415.02,1565.280773,0.3145,36167.5
0.74,0.85,4,570.1473,3280.692868,415.02,1578.176665,0.3145,36167.5
0.67,0.94,3.8,568.5138,2987.949336,415.02,1446.366547,0.3149,36213.5
0.67,0.94,3.85,568.938915,3013.060806,415.02,1458.580176,0.3149,36213.5
0.67,0.94,3.9,569.36403,3038.172275,415.02,1470.793806,0.3149,36213.5
0.67,0.94,3.95,569.789145,3063.283744,415.02,1483.007435,0.3149,36213.5
0.67,0.94,4,570.21426,3088.395213,415.02,1495.221065,0.3149,36213.5
0.75,0.84,3.8,568.53,3205.731502,415.02,1540.592892,0.315,36225
0.7,0.9,3.8,568.53,3067.438127,415.02,1480.779469,0.315,36225
0.63,1,3.8,568.53,2888.459674,415.02,1403.422335,0.315,36225
0.75,0.84,3.85,568.95525,3232.69272,415.02,1553.6079,0.315,36225
0.7,0.9,3.85,568.95525,3093.22244,415.02,1493.28487,0.315,36225
0.63,1,3.85,568.95525,2912.732678,415.02,1415.27333,0.315,36225
0.75,0.84,3.9,569.3805,3259.653939,415.02,1566.622908,0.315,36225
0.7,0.9,3.9,569.3805,3119.006753,415.02,1505.790271,0.315,36225
0.63,1,3.9,569.3805,2937.005682,415.02,1427.124324,0.315,36225
0.75,0.84,3.95,569.80575,3286.615157,415.02,1579.637916,0.315,36225
0.7,0.9,3.95,569.80575,3144.791066,415.02,1518.295671,0.315,36225
0.63,1,3.95,569.80575,2961.278687,415.02,1438.975319,0.315,36225
0.75,0.84,4,570.231,3313.576375,415.02,1592.652924,0.315,36225
0.7,0.9,4,570.231,3170.575379,415.02,1530.801072,0.315,36225
0.63,1,4,570.231,2985.551691,415.02,1450.826313,0.315,36225
0.65,0.97,3.8,568.5705,2939.562646,415.02,1425.625163,0.31525,36253.75
0.65,0.97,3.85,568.9960875,2964.26537,415.02,1437.663293,0.31525,36253.75
0.65,0.97,3.9,569.421675,2988.968095,415.02,1449.701424,0.31525,36253.75
0.65,0.97,3.95,569.8472625,3013.670819,415.02,1461.739554,0.31525,36253.75
0.65,0.97,4,570.27285,3038.373544,415.02,1473.777684,0.31525,36253.75
0.76,0.83,3.8,568.5948,3237.193937,415.02,1554.398269,0.3154,36271
0.76,0.83,3.85,569.02059,3264.422917,415.02,1567.530922,0.3154,36271
0.76,0.83,3.9,569.44638,3291.651898,415.02,1580.663575,0.3154,36271
0.76,0.83,3.95,569.87217,3318.880878,415.02,1593.796228,0.3154,36271
0.76,0.83,4,570.29796,3346.109859,415.02,1606.928881,0.3154,36271
0.77,0.82,3.8,568.6434,3268.314238,415.02,1568.008532,0.3157,36305.5
0.77,0.82,3.85,569.069595,3295.808568,415.02,1581.257359,0.3157,36305.5
0.77,0.82,3.9,569.49579,3323.302897,415.02,1594.506187,0.3157,36305.5
0.77,0.82,3.95,569.921985,3350.797226,415.02,1607.755014,0.3157,36305.5
0.77,0.82,4,570.34818,3378.291555,415.02,1621.003842,0.3157,36305.5
0.78,0.81,3.8,568.6758,3299.090644,415.02,1581.422985,0.3159,36328.5
0.78,0.81,3.85,569.102265,3326.847908,415.02,1594.786516,0.3159,36328.5
0.78,0.81,3.9,569.52873,3354.605172,415.02,1608.150047,0.3159,36328.5
0.78,0.81,3.95,569.955195,3382.362436,415.02,1621.513578,0.3159,36328.5
0.78,0.81,4,570.38166,3410.1197,415.02,1634.877109,0.3159,36328.5
0.71,0.89,3.8,568.6839,3100.94495,415.02,1495.729398,0.31595,36334.25
0.71,0.89,3.85,569.1104325,3127.011924,415.02,1508.361235,0.31595,36334.25
0.71,0.89,3.9,569.536965,3153.078898,415.02,1520.993073,0.31595,36334.25
0.71,0.89,3.95,569.9634975,3179.145872,415.02,1533.624911,0.31595,36334.25
0.71,0.89,4,570.39003,3205.212846,415.02,1546.256749,0.31595,36334.25
0.79,0.8,3.8,568.692,3329.521389,415.02,1594.640932,0.316,36340
0.79,0.8,3.85,569.1186,3357.539175,415.02,1608.117697,0.316,36340
0.79,0.8,3.9,569.5452,3385.55696,415.02,1621.594461,0.316,36340
0.79,0.8,3.95,569.9718,3413.574745,415.02,1635.071225,0.316,36340
0.79,0.8,4,570.3984,3441.59253,415.02,1648.547989,0.316,36340
0.68,0.93,3.8,568.7244,3022.802987,415.02,1462.065554,0.3162,36363
0.68,0.93,3.85,569.15127,3048.207188,415.02,1474.411471,0.3162,36363
0.68,0.93,3.9,569.57814,3073.61139,415.02,1486.757388,0.3162,36363
0.68,0.93,3.95,570.00501,3099.015591,415.02,1499.103305,0.3162,36363
0.68,0.93,4,570.43188,3124.419792,415.02,1511.449222,0.3162,36363
0.72,0.88,3.8,568.8216,3134.118913,415.02,1510.487868,0.3168,36432
0.66,0.96,3.8,568.8216,2975.423162,415.02,1441.878992,0.3168,36432
0.64,0.99,3.8,568.8216,2925.318191,415.02,1420.227488,0.3168,36432
0.72,0.88,3.85,569.24928,3160.466134,415.02,1523.244672,0.3168,36432
0.66,0.96,3.85,569.24928,3000.426276,415.02,1454.053789,0.3168,36432
0.64,0.99,3.85,569.24928,2949.899242,415.02,1432.21953,0.3168,36432
0.72,0.88,3.9,569.67696,3186.813355,415.02,1536.001476,0.3168,36432
0.66,0.96,3.9,569.67696,3025.429391,415.02,1466.228587,0.3168,36432
0.64,0.99,3.9,569.67696,2974.480294,415.02,1444.211572,0.3168,36432
0.72,0.88,3.95,570.10464,3213.160576,415.02,1548.758281,0.3168,36432
0.66,0.96,3.95,570.10464,3050.432505,415.02,1478.403384,0.3168,36432
0.64,0.99,3.95,570.10464,2999.061346,415.02,1456.203614,0.3168,36432
0.72,0.88,4,570.53232,3239.507798,415.02,1561.515085,0.3168,36432
0.66,0.96,4,570.53232,3075.435619,415.02,1490.578182,0.3168,36432
0.64,0.99,4,570.53232,3023.642398,415.02,1468.195656,0.3168,36432
0.69,0.92,3.8,568.9188,3057.329521,415.02,1477.575369,0.3174,36501
0.69,0.92,3.85,569.34729,3083.02404,415.02,1490.052103,0.3174,36501
0.69,0.92,3.9,569.77578,3108.71856,415.02,1502.528837,0.3174,36501
0.69,0.92,3.95,570.20427,3134.41308,415.02,1515.005571,0.3174,36501
0.69,0.92,4,570.63276,3160.1076,415.02,1527.482305,0.3174,36501
0.73,0.87,3.8,568.9431,3166.958251,415.02,1525.054185,0.31755,36518.25
0.73,0.87,3.85,569.3717925,3193.583306,415.02,1537.934485,0.31755,36518.25
0.73,0.87,3.9,569.800485,3220.20836,415.02,1550.814785,0.31755,36518.25
0.73,0.87,3.95,570.2291775,3246.833415,415.02,1563.695085,0.31755,36518.25
0.73,0.87,4,570.65787,3273.45847,415.02,1576.575385,0.31755,36518.25
0.74,0.86,3.8,569.0484,3199.4612,415.02,1539.427654,0.3182,36593
0.74,0.86,3.85,569.47797,3226.361675,415.02,1552.429979,0.3182,36593
0.74,0.86,3.9,569.90754,3253.26215,415.02,1565.432303,0.3182,36593
0.74,0.86,3.95,570.33711,3280.162624,415.02,1578.434628,0.3182,36593
0.74,0.86,4,570.76668,3307.063099,415.02,1591.436953,0.3182,36593
0.67,0.95,3.8,569.0565,3010.960541,415.02,1457.945197,0.31825,36598.75
0.67,0.95,3.85,569.4861375,3036.261632,415.02,1470.255191,0.31825,36598.75
0.67,0.95,3.9,569.915775,3061.562722,415.02,1482.565186,0.31825,36598.75
0.67,0.95,3.95,570.3454125,3086.863812,415.02,1494.87518,0.31825,36598.75
0.67,0.95,4,570.77505,3112.164903,415.02,1507.185174,0.31825,36598.75
0.7,0.91,3.8,569.097,3091.527174,415.02,1492.895296,0.3185,36627.5
0.65,0.98,3.8,569.097,2961.857551,415.02,1436.846589,0.3185,36627.5
0.7,0.91,3.85,569.526975,3117.509598,415.02,1505.501376,0.3185,36627.5
0.65,0.98,3.85,569.526975,2986.744236,415.02,1448.978207,0.3185,36627.5
0.7,0.91,3.9,569.95695,3143.492023,415.02,1518.107456,0.3185,36627.5
0.65,0.98,3.9,569.95695,3011.630922,415.02,1461.109825,0.3185,36627.5
0.7,0.91,3.95,570.386925,3169.474448,415.02,1530.713536,0.3185,36627.5
0.65,0.98,3.95,570.386925,3036.517607,415.02,1473.241443,0.3185,36627.5
0.7,0.91,4,570.8169,3195.456872,415.02,1543.319616,0.3185,36627.5
0.65,0.98,4,570.8169,3061.404293,415.02,1485.373062,0.3185,36627.5
0.75,0.85,3.8,569.1375,3231.625998,415.02,1553.607578,0.31875,36656.25
0.75,0.85,3.85,569.5678125,3258.799478,415.02,1566.730457,0.31875,36656.25
0.75,0.85,3.9,569.998125,3285.972959,415.02,1579.853336,0.31875,36656.25
0.75,0.85,3.95,570.4284375,3313.14644,415.02,1592.976215,0.31875,36656.25
0.75,0.85,4,570.85875,3340.319921,415.02,1606.099094,0.31875,36656.25
0.76,0.84,3.8,569.2104,3263.450878,415.02,1567.593262,0.3192,36708
0.76,0.84,3.85,569.64132,3290.894952,415.02,1580.835224,0.3192,36708
0.76,0.84,3.9,570.07224,3318.339025,415.02,1594.077187,0.3192,36708
0.76,0.84,3.95,570.50316,3345.783098,415.02,1607.319149,0.3192,36708
0.76,0.84,4,570.93408,3373.227171,415.02,1620.561111,0.3192,36708
0.71,0.9,3.8,569.259,3125.394182,415.02,1508.024639,0.3195,36742.5
0.71,0.9,3.85,569.690325,3151.662098,415.02,1520.758595,0.3195,36742.5
0.71,0.9,3.9,570.12165,3177.930014,415.02,1533.49255,0.3195,36742.5
0.71,0.9,3.95,570.552975,3204.19793,415.02,1546.226506,0.3195,36742.5
0.71,0.9,4,570.9843,3230.465845,415.02,1558.960461,0.3195,36742.5
0.77,0.83,3.8,569.2671,3294.934079,415.02,1581.38401,0.31955,36748.25
0.77,0.83,3.85,569.6984925,3322.646331,415.02,1594.743585,0.31955,36748.25
0.77,0.83,3.9,570.129885,3350.358583,415.02,1608.10316,0.31955,36748.25
0.77,0.83,3.95,570.5612775,3378.070835,415.02,1621.462735,0.31955,36748.25
0.77,0.83,4,570.99267,3405.783087,415.02,1634.82231,0.31955,36748.25
0.68,0.94,3.8,569.2752,3046.17302,415.02,1473.823084,0.3196,36754
0.68,0.94,3.85,569.70666,3071.769673,415.02,1486.266805,0.3196,36754
0.68,0.94,3.9,570.13812,3097.366326,415.02,1498.710525,0.3196,36754
0.68,0.94,3.95,570.56958,3122.962978,415.02,1511.154245,0.3196,36754
0.68,0.94,4,571.00104,3148.559631,415.02,1523.597965,0.3196,36754
0.78,0.82,3.8,569.3076,3326.073836,415.02,1594.979127,0.3198,36777
0.78,0.82,3.85,569.73933,3354.051853,415.02,1608.454844,0.3198,36777
0.78,0.82,3.9,570.17106,3382.02987,415.02,1621.930561,0.3198,36777
0.78,0.82,3.95,570.60279,3410.007887,415.02,1635.406278,0.3198,36777
0.78,0.82,4,571.03452,3437.985904,415.02,1648.881995,0.3198,36777
0.79,0.81,3.8,569.3319,3356.868385,415.02,1608.377917,0.31995,36794.25
0.79,0.81,3.85,569.7638325,3385.109753,415.02,1621.968305,0.31995,36794.25
0.79,0.81,3.9,570.195765,3413.351121,415.02,1635.558693,0.31995,36794.25
0.79,0.81,3.95,570.6276975,3441.59249,415.02,1649.149081,0.31995,36794.25
0.79,0.81,4,571.05963,3469.833858,415.02,1662.73947,0.31995,36794.25
0.8,0.8,3.8,569.34,3387.315962,415.02,1621.579685,0.32,36800
0.64,1,3.8,569.34,2947.255624,415.02,1431.270569,0.32,36800
0.8,0.8,3.85,569.772,3415.818268,415.02,1635.283273,0.32,36800
0.64,1,3.85,569.772,2972.017807,415.02,1443.35466,0.32,36800
0.8,0.8,3.9,570.204,3444.320574,415.02,1648.986862,0.32,36800
0.64,1,3.9,570.204,2996.779989,415.02,1455.438752,0.32,36800
0.8,0.8,3.95,570.636,3472.82288,415.02,1662.69045,0.32,36800
0.64,1,3.95,570.636,3021.542172,415.02,1467.522844,0.32,36800
0.8,0.8,4,571.068,3501.325186,415.02,1676.394039,0.32,36800
0.64,1,4,571.068,3046.304354,415.02,1479.606935,0.32,36800
0.66,0.97,3.8,569.3562,2998.075991,415.02,1453.27894,0.3201,36811.5
0.66,0.97,3.85,569.788335,3023.265896,415.02,1465.548664,0.3201,36811.5
0.66,0.97,3.9,570.22047,3048.455802,415.02,1477.818388,0.3201,36811.5
0.66,0.97,3.95,570.652605,3073.645707,415.02,1490.088112,0.3201,36811.5
0.66,0.97,4,571.08474,3098.835612,415.02,1502.357836,0.3201,36811.5
0.72,0.89,3.8,569.4048,3158.928782,415.02,1522.962703,0.3204,36846
0.72,0.89,3.85,569.83734,3185.479775,415.02,1535.823063,0.3204,36846
0.72,0.89,3.9,570.26988,3212.030769,415.02,1548.683424,0.3204,36846
0.72,0.89,3.95,570.70242,3238.581762,415.02,1561.543784,0.3204,36846
0.72,0.89,4,571.13496,3265.132755,415.02,1574.404144,0.3204,36846
0.69,0.93,3.8,569.4777,3081.058834,415.02,1489.511958,0.32085,36897.75
0.69,0.93,3.85,569.9108475,3106.948636,415.02,1502.087933,0.32085,36897.75
0.69,0.93,3.9,570.343995,3132.838437,415.02,1514.663908,0.32085,36897.75
0.69,0.93,3.95,570.7771425,3158.728239,415.02,1527.239884,0.32085,36897.75
0.69,0.93,4,571.21029,3184.61804,415.02,1539.815859,0.32085,36897.75
0.73,0.88,3.8,569.5344,3192.12921,415.02,1537.708792,0.3212,36938
0.73,0.88,3.85,569.96802,3218.960867,415.02,1550.694087,0.3212,36938
0.73,0.88,3.9,570.40164,3245.792524,415.02,1563.679381,0.3212,36938
0.73,0.88,3.95,570.83526,3272.624181,415.02,1576.664675,0.3212,36938
0.73,0.88,4,571.26888,3299.455838,415.02,1589.649969,0.3212,36938
0.67,0.96,3.8,569.5992,3033.971746,415.02,1469.523848,0.3216,36984
0.67,0.96,3.85,570.03336,3059.462458,415.02,1481.930207,0.3216,36984
0.67,0.96,3.9,570.46752,3084.953169,415.02,1494.336566,0.3216,36984
0.67,0.96,3.95,570.90168,3110.443881,415.02,1506.742924,0.3216,36984
0.67,0.96,4,571.33584,3135.934593,415.02,1519.149283,0.3216,36984
0.65,0.99,3.8,569.6235,2984.152456,415.02,1448.068014,0.32175,37001.25
0.65,0.99,3.85,570.0578625,3009.223103,415.02,1460.29312,0.32175,37001.25
0.65,0.99,3.9,570.492225,3034.293749,415.02,1472.518227,0.32175,37001.25
0.65,0.99,3.95,570.9265875,3059.364395,415.02,1484.743333,0.32175,37001.25
0.65,0.99,4,571.36095,3084.435041,415.02,1496.96844,0.32175,37001.25
0.74,0.87,3.8,569.6478,3224.993701,415.02,1552.262211,0.3219,37018.5
0.74,0.87,3.85,570.082365,3252.103608,415.02,1565.370969,0.3219,37018.5
0.74,0.87,3.9,570.51693,3279.213515,415.02,1578.479726,0.3219,37018.5
0.74,0.87,3.95,570.951495,3306.323422,415.02,1591.588484,0.3219,37018.5
0.74,0.87,4,571.38606,3333.43333,415.02,1604.697241,0.3219,37018.5
0.7,0.92,3.8,569.664,3115.61622,415.02,1505.011122,0.322,37030
0.7,0.92,3.85,570.0987,3141.796757,415.02,1517.717881,0.322,37030
0.7,0.92,3.9,570.5334,3167.977293,415.02,1530.424641,0.322,37030
0.7,0.92,3.95,570.9681,3194.15783,415.02,1543.131401,0.322,37030
0.7,0.92,4,571.4028,3220.338366,415.02,1555.838161,0.322,37030
0.75,0.86,3.8,569.745,3257.520493,415.02,1566.622264,0.3225,37087.5
0.75,0.86,3.85,570.180375,3284.906236,415.02,1579.853014,0.3225,37087.5
0.75,0.86,3.9,570.61575,3312.29198,415.02,1593.083764,0.3225,37087.5
0.75,0.86,3.95,571.051125,3339.677723,415.02,1606.314514,0.3225,37087.5
0.75,0.86,4,571.4865,3367.063466,415.02,1619.545264,0.3225,37087.5
0.76,0.85,3.8,569.826,3289.70782,415.02,1580.788255,0.323,37145
0.68,0.95,3.8,569.826,3069.543053,415.02,1485.580615,0.323,37145
0.76,0.85,3.85,570.26205,3317.366986,415.02,1594.139527,0.323,37145
0.68,0.95,3.85,570.26205,3095.332158,415.02,1498.122138,0.323,37145
0.76,0.85,3.9,570.6981,3345.026152,415.02,1607.490798,0.323,37145
0.68,0.95,3.9,570.6981,3121.121262,415.02,1510.663661,0.323,37145
0.76,0.85,3.95,571.13415,3372.685318,415.02,1620.84207,0.323,37145
0.68,0.95,3.95,571.13415,3146.910366,415.02,1523.205184,0.323,37145
0.76,0.85,4,571.5702,3400.344484,415.02,1634.193341,0.323,37145
0.68,0.95,4,571.5702,3172.69947,415.02,1535.746708,0.323,37145
0.71,0.91,3.8,569.8341,3149.843414,415.02,1520.31988,0.32305,37150.75
0.71,0.91,3.85,570.2702175,3176.312272,415.02,1533.155954,0.32305,37150.75
0.71,0.91,3.9,570.706335,3202.781129,415.02,1545.992027,0.32305,37150.75
0.71,0.91,3.95,571.1424525,3229.249987,415.02,1558.828101,0.32305,37150.75
0.71,0.91,4,571.57857,3255.718845,415.02,1571.664174,0.32305,37150.75
0.77,0.84,3.8,569.8908,3321.55392,415.02,1594.759489,0.3234,37191
0.66,0.98,3.8,569.8908,3020.72882,415.02,1464.678889,0.3234,37191
0.77,0.84,3.85,570.32739,3349.484095,415.02,1608.229812,0.3234,37191
0.66,0.98,3.85,570.32739,3046.105516,415.02,1477.043539,0.3234,37191
0.77,0.84,3.9,570.76398,3377.41427,415.02,1621.700134,0.3234,37191
0.66,0.98,3.9,570.76398,3071.482213,415.02,1489.40819,0.3234,37191
0.77,0.84,3.95,571.20057,3405.344445,415.02,1635.170456,0.3234,37191
0.66,0.98,3.95,571.20057,3096.858909,415.02,1501.77284,0.3234,37191
0.77,0.84,4,571.63716,3433.27462,415.02,1648.640779,0.3234,37191
0.66,0.98,4,571.63716,3122.235605,415.02,1514.137491,0.3234,37191
0.78,0.83,3.8,569.9394,3353.057028,415.02,1608.53527,0.3237,37225.5
0.78,0.83,3.85,570.376395,3381.255798,415.02,1622.123173,0.3237,37225.5
0.78,0.83,3.9,570.81339,3409.454568,415.02,1635.711075,0.3237,37225.5
0.78,0.83,3.95,571.250385,3437.653338,415.02,1649.298978,0.3237,37225.5
0.78,0.83,4,571.68738,3465.852108,415.02,1662.886881,0.3237,37225.5
0.79,0.82,3.8,569.9718,3384.21538,415.02,1622.114902,0.3239,37248.5
0.79,0.82,3.85,570.409065,3412.680331,415.02,1635.818914,0.3239,37248.5
0.79,0.82,3.9,570.84633,3441.145283,415.02,1649.522926,0.3239,37248.5
0.79,0.82,3.95,571.283595,3469.610235,415.02,1663.226938,0.3239,37248.5
0.79,0.82,4,571.72086,3498.075186,415.02,1676.93095,0.3239,37248.5
0.8,0.81,3.8,569.988,3415.027212,415.02,1635.49769,0.324,37260
0.72,0.9,3.8,569.988,3183.738651,415.02,1535.437538,0.324,37260
0.8,0.81,3.85,570.4254,3443.755932,415.02,1649.316341,0.324,37260
0.72,0.9,3.85,570.4254,3210.493417,415.02,1548.401455,0.324,37260
0.8,0.81,3.9,570.8628,3472.484651,415.02,1663.134992,0.324,37260
0.72,0.9,3.9,570.8628,3237.248182,415.02,1561.365371,0.324,37260
0.8,0.81,3.95,571.3002,3501.213371,415.02,1676.953642,0.324,37260
0.72,0.9,3.95,571.3002,3264.002947,415.02,1574.329287,0.324,37260
0.8,0.81,4,571.7376,3529.94209,415.02,1690.772293,0.324,37260
0.72,0.9,4,571.7376,3290.757713,415.02,1587.293204,0.324,37260
0.69,0.94,3.8,570.0366,3104.788148,415.02,1501.448547,0.3243,37294.5
0.69,0.94,3.85,570.474405,3130.873231,415.02,1514.123764,0.3243,37294.5
0.69,0.94,3.9,570.91221,3156.958314,415.02,1526.79898,0.3243,37294.5
0.69,0.94,3.95,571.350015,3183.043397,415.02,1539.474197,0.3243,37294.5
0.69,0.94,4,571.78782,3209.12848,415.02,1552.149413,0.3243,37294.5
0.73,0.89,3.8,570.1257,3217.300169,415.02,1550.363399,0.32485,37357.75
0.73,0.89,3.85,570.5642475,3244.338428,415.02,1563.453688,0.32485,37357.75
0.73,0.89,3.9,571.002795,3271.376687,415.02,1576.543977,0.32485,37357.75
0.73,0.89,3.95,571.4413425,3298.414947,415.02,1589.634265,0.32485,37357.75
0.73,0.89,4,571.87989,3325.453206,415.02,1602.724554,0.32485,37357.75
0.67,0.97,3.8,570.1419,3056.982951,415.02,1481.102498,0.32495,37369.25
0.67,0.97,3.85,570.5805825,3082.663284,415.02,1493.605222,0.32495,37369.25
0.67,0.97,3.9,571.019265,3108.343617,415.02,1506.107945,0.32495,37369.25
0.67,0.97,3.95,571.4579475,3134.02395,415.02,1518.610669,0.32495,37369.25
0.67,0.97,4,571.89663,3159.704283,415.02,1531.113393,0.32495,37369.25
0.65,1,3.8,570.15,3006.447361,415.02,1459.289439,0.325,37375
0.65,1,3.85,570.58875,3031.701969,415.02,1471.608034,0.325,37375
0.65,1,3.9,571.0275,3056.956576,415.02,1483.926628,0.325,37375
0.65,1,3.95,571.46625,3082.211183,415.02,1496.245223,0.325,37375
0.65,1,4,571.905,3107.46579,415.02,1508.563817,0.325,37375
0.7,0.93,3.8,570.231,3139.705267,415.02,1517.126948,0.3255,37432.5
0.7,0.93,3.85,570.670425,3166.083915,415.02,1529.934387,0.3255,37432.5
0.7,0.93,3.9,571.10985,3192.462563,415.02,1542.741826,0.3255,37432.5
0.7,0.93,3.95,571.549275,3218.841212,415.02,1555.549266,0.3255,37432.5
0.7,0.93,4,571.9887,3245.21986,415.02,1568.356705,0.3255,37432.5
0.74,0.88,3.8,570.2472,3250.526202,415.02,1565.096769,0.3256,37444
0.74,0.88,3.85,570.68676,3277.845542,415.02,1578.311959,0.3256,37444
0.74,0.88,3.9,571.12632,3305.164881,415.02,1591.527149,0.3256,37444
0.74,0.88,3.95,571.56588,3332.484221,415.02,1604.742339,0.3256,37444
0.74,0.88,4,572.00544,3359.80356,415.02,1617.957529,0.3256,37444
0.75,0.87,3.8,570.3525,3283.414988,415.02,1579.63695,0.32625,37518.75
0.75,0.87,3.85,570.7929375,3311.012994,415.02,1592.975571,0.32625,37518.75
0.75,0.87,3.9,571.233375,3338.611,415.02,1606.314192,0.32625,37518.75
0.75,0.87,3.95,571.6738125,3366.209006,415.02,1619.652813,0.32625,37518.75
0.75,0.87,4,572.11425,3393.807012,415.02,1632.991433,0.32625,37518.75
0.68,0.96,3.8,570.3768,3092.913087,415.02,1497.338146,0.3264,37536
0.68,0.96,3.85,570.81744,3118.894642,415.02,1509.977472,0.3264,37536
0.68,0.96,3.9,571.25808,3144.876198,415.02,1522.616798,0.3264,37536
